65702,"SULAWESI UTARA",65760,"BOLAANG MONGONDOW SELATAN",7110,71
65702,"SULAWESI UTARA",65703,"BOLAANG MONGONDOW TIMUR",7111,71
65702,"SULAWESI UTARA",66936,"BOLAANG MONGONDOW UTARA",7107,71
65702,"SULAWESI UTARA",67035,"KEP. SIAU TAGULANDANG BIARO",7108,71
65702,"SULAWESI UTARA",66188,"KEPULAUAN SANGIHE",7103,71
65702,"SULAWESI UTARA",66371,"KEPULAUAN TALAUD",7104,71
65702,"SULAWESI UTARA",67227,"KOTA BITUNG",7172,71
65702,"SULAWESI UTARA",67355,"KOTA KOTAMOBAGU",7174,71
65702,"SULAWESI UTARA",67130,"KOTA MANADO",7171,71
65702,"SULAWESI UTARA",67305,"KOTA TOMOHON",7173,71
65702,"SULAWESI UTARA",65974,"MINAHASA",7102,71
65702,"SULAWESI UTARA",66544,"MINAHASA SELATAN",7105,71
65702,"SULAWESI UTARA",66853,"MINAHASA TENGGARA",7109,71
65702,"SULAWESI UTARA",66718,"MINAHASA UTARA",7106,71
12920,"SUMATERA BARAT",13317,"AGAM",1307,13
12920,"SUMATERA BARAT",13608,"DHARMASRAYA",1311,13
12920,"SUMATERA BARAT",13554,"KEPULAUAN MENTAWAI",1301,13
12920,"SUMATERA BARAT",13905,"KOTA BUKITTINGGI",1375,13
12920,"SUMATERA BARAT",13712,"KOTA PADANG",1371,13
12920,"SUMATERA BARAT",13886,"KOTA PADANG PANJANG",1374,13
12920,"SUMATERA BARAT",14010,"KOTA PARIAMAN",1377,13
12920,"SUMATERA BARAT",13933,"KOTA PAYAKUMBUH",1376,13
12920,"SUMATERA BARAT",13844,"KOTA SAWAHLUNTO",1373,13
12920,"SUMATERA BARAT",13828,"KOTA SOLOK",1303,13
12920,"SUMATERA BARAT",13416,"LIMA PULUH KOTA",1308,13
12920,"SUMATERA BARAT",13253,"PADANG PARIAMAN",1306,13
12920,"SUMATERA BARAT",13509,"PASAMAN",1309,13
12920,"SUMATERA BARAT",13681,"PASAMAN BARAT",1312,13
12920,"SUMATERA BARAT",12921,"PESISIR SELATAN",1302,13
12920,"SUMATERA BARAT",13099,"SIJUNJUNG",1304,13
12920,"SUMATERA BARAT",13010,"SOLOK",1372,13
12920,"SUMATERA BARAT",13634,"SOLOK SELATAN",1310,13
12920,"SUMATERA BARAT",13163,"TANAH DATAR",1305,13
17404,"SUMATERA SELATAN",19172,"BANYUASIN",1607,16
17404,"SUMATERA SELATAN",20345,"EMPAT LAWANG",1611,16
17404,"SUMATERA SELATAN",20677,"KOTA LUBUKLINGGAU",1674,16
17404,"SUMATERA SELATAN",20636,"KOTA PAGAR ALAM",1673,16
17404,"SUMATERA SELATAN",20512,"KOTA PALEMBANG",1671,16
17404,"SUMATERA SELATAN",20758,"KOTA PRABUMULIH",1672,16
17404,"SUMATERA SELATAN",18244,"LAHAT",1604,16
17404,"SUMATERA SELATAN",17895,"MUARA ENIM",1603,16
17404,"SUMATERA SELATAN",18942,"MUSI BANYUASIN",1606,16
17404,"SUMATERA SELATAN",18643,"MUSI RAWAS",1605,16
17404,"SUMATERA SELATAN",928070,"MUSI RAWAS UTARA",1613,16
17404,"SUMATERA SELATAN",20087,"OGAN ILIR",1610,16
17404,"SUMATERA SELATAN",17570,"OGAN KOMERING ILIR",1602,16
17404,"SUMATERA SELATAN",17405,"OGAN KOMERING ULU",1601,16
17404,"SUMATERA SELATAN",19808,"OGAN KOMERING ULU SELATAN",1608,16
17404,"SUMATERA SELATAN",19492,"OGAN KOMERING ULU TIMUR",1609,16
17404,"SUMATERA SELATAN",928069,"PENUKAL ABAB LEMATANG ILIR",1612,16
6728,"SUMATERA UTARA",9497,"ASAHAN",1208,12
6728,"SUMATERA UTARA",11635,"BATU BARA",1219,12
6728,"SUMATERA UTARA",9835,"DAIRI",1210,12
6728,"SUMATERA UTARA",8688,"DELI SERDANG",1212,12
6728,"SUMATERA UTARA",11083,"HUMBANG HASUNDUTAN",1215,12
6728,"SUMATERA UTARA",8408,"KARO",1211,12
6728,"SUMATERA UTARA",12038,"KOTA BINJAI",1276,12
6728,"SUMATERA UTARA",7132,"KOTA GUNUNGSITOLI",1278,12
6728,"SUMATERA UTARA",11743,"KOTA MEDAN",1275,12
6728,"SUMATERA UTARA",12122,"KOTA PADANG SIDIMPUAN",1277,12
6728,"SUMATERA UTARA",11916,"KOTA PEMATANGSIANTAR",1273,12
6728,"SUMATERA UTARA",11978,"KOTA SIBOLGA",1271,12
6728,"SUMATERA UTARA",12000,"KOTA TANJUNG BALAI",1272,12
6728,"SUMATERA UTARA",12081,"KOTA TEBING TINGGI",1274,12
6728,"SUMATERA UTARA",9727,"LABUHANBATU",1207,12
6728,"SUMATERA UTARA",6729,"LABUHANBATU SELATAN",1222,12
6728,"SUMATERA UTARA",6789,"LABUHANBATU UTARA",1223,12
6728,"SUMATERA UTARA",8094,"LANGKAT",1213,12
6728,"SUMATERA UTARA",10227,"MANDAILING NATAL",1202,12
6728,"SUMATERA UTARA",7960,"NIAS",1201,12
6728,"SUMATERA UTARA",7013,"NIAS BARAT",1225,12
6728,"SUMATERA UTARA",10646,"NIAS SELATAN",1214,12
6728,"SUMATERA UTARA",6888,"NIAS UTARA",1224,12
6728,"SUMATERA UTARA",12606,"PADANG LAWAS",1221,12
6728,"SUMATERA UTARA",12208,"PADANG LAWAS UTARA",1220,12
6728,"SUMATERA UTARA",11022,"PAKPAK BHARAT",1216,12
6728,"SUMATERA UTARA",11247,"SAMOSIR",1217,12
6728,"SUMATERA UTARA",11374,"SERDANG BEDAGAI",1218,12
6728,"SUMATERA UTARA",9114,"SIMALUNGUN",1209,12
6728,"SUMATERA UTARA",7697,"TAPANULI SELATAN",1203,12
6728,"SUMATERA UTARA",7240,"TAPANULI TENGAH",1204,12
6728,"SUMATERA UTARA",7438,"TAPANULI UTARA",1205,12
6728,"SUMATERA UTARA",10020,"TOBA SAMOSIR",1206,12
